osm_id,osm_type,name,amenity,cuisine,brand,operator,address,housenumber,postcode,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,latitude,longitude,search_postcode_sector,search_ward,search_constituency,is_chain_name,chain_matched,is_chain_brand,is_chain_website,is_chain,validated,validation_status,google_place_id,google_name,google_types,google_rating,google_user_ratings_total,google_price_level,google_vicinity,google_lat,google_lng,business_status,google_phone,google_phone_intl,google_website,google_opening_hours,google_photo_reference,search_type,data_source
,,,,,,,,,,,,,,,,,,,BS4 3,Brislington West,,,,,,,,,ChIJ71ppgvmOcUgRcwV81cttsyA,Top Chef,"meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment",3.8,126,,"61 Sandy Park Road, Bristol",51.440346,-2.554464,OPERATIONAL,0117 972 8118,+44 117 972 8118,http://www.topchefbristol.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=google%20places,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1130""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1130""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1130""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1130""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1130""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1130""}}], ""weekday_text"": [""Monday: 11:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 11:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 11:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 11:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Friday: 11:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 11:30\u202fAM\u2009\u2013\u200911:00\u202fPM"", ""Sunday: Closed""]}",AcnlKN2JUdrnWZTSghdKcson6ZVjVmQLZgrWpGmG5va3QC5W9c_uJm5IMO8gBQzEV-BlE_DDG69TkxxNy_Bkqa8uitf7oOo-BW6aKr79whIwJ07gjP3m4dbxh4nfw8l8cLVkXK6o7OcLJ6MI5vJbUlCiuWSMjeWVuyg7ge06R48XfEp-VoVg-PB1q_316lYHq2-p65iY5WhJQhRzYeTqscnrT9r5zymcE4h6jkJBIqocUApF-ICEGOxPzx9p0Jvv6cvPnTwtcy9BUx71jnTXf2cAx5mnNTYsKpFsoMrHa0b62Mhow6QJ3m1nUG5IAiTXNLAvVlZnGTwNwZh_J5c24x3Lshdm0vndaU4PX5fRakIRYMKPRg-rFAIoyEj-soGg1rytaNBCSWwKjix5kPjr7ciotkDLIwS_hsRPGdXM28vUAhS7j4w,restaurant,Google
364433546,way,Toto's Winebar,bar,,,,Redcliff Street,125,BS1 6HU,,,,,,,no,51.4523338,-2.5914255,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJlbwxCnmOcUgRXi-KrKYjGRQ,Totos By The River,"bar,meal_takeaway,restaurant,point_of_interest,food,establishment",4,410,2,"The Landing, 125 Redcliff St, Redcliffe, Bristol",51.4523317,-2.5915034,OPERATIONAL,0117 930 0231,+44 117 930 0231,https://www.facebook.com/totosbytheriver/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2100""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2230""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""0100""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 0, ""time"": ""0100""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 12:00\u2009\u2013\u200910:30\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 12:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Saturday: 12:00\u202fPM\u2009\u2013\u20091:00\u202fAM"", ""Sunday: 12:00\u2009\u2013\u20099:00\u202fPM""]}",AcnlKN0XhOYE71VPuMPxlHoyBJ9V7CpLLJsnJaiTsBmrVVtTnq5yGXmXDNalh4aqjcuyuWMwLz1KtLdgcyksI9mLMH4CfEGXF__4WkuTc_Bu1dS9rLR4Aeo9396oUsiViAYF9LHywmRR9yRYKlvF6ADY7a0PRBwLRHBuEfahSYSxKpsKFiDSNDRpl8IEnOPDIIYTOoNfj4aVRS7sdA9-ENlzWwzfnxMiZSNEbLyWq9yLzg6eFDd_N9UFUMPd3ZS7zKUwgh-e-rLm6BkoLqLBhu__2q6ipI6Ba1_lewLGtv8QTGZzvg,,OSM
11478973265,node,Treats,cafe,,,,Queen's Road,86-88,,+44 117 9198342,https://mytreatsbristol.co.uk/,,no,,,,51.409227,-2.6210834,BS1 3 8,Hartcliffe and Withywood,Bristol South,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJG-tvyXOMcUgRYkczBusjE40,Treats,"restaurant,point_of_interest,food,establishment",4.2,175,,"88-86 Queen's Rd, Bishopsworth, Bristol",51.4091886,-2.621044,OPERATIONAL,0117 919 8342,+44 117 919 8342,https://mytreatsbristol.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1200""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1500""}}, {""close"": {""day"": 6, ""time"": ""2330""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200911:30\u202fPM"", ""Sunday: 12:00\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN03TFBpcstxi9fDyhPNSFl7twfo7t1TLGXbzVHK0jWRdGBKrS-CDyuqKjT3D8GlGgojTK1kHpa3g69xgoUlKOrzabA_2VIhB5c9WutcGwTNpRa1rMWtihqRWHt3i5E92VT3VBy4kEZqzU5FjkgqTDhtgSwop2guVYTIeIetdNydV8c_QXXHCSXQUkgc-pl9fZqXbQHoVpf1crf_aXq-1wirxXr_HSLbuQOhvX1lsHnNjUvpCtmD3OZRNUKb_os1ai4V6k4t-Mvy8CLZ4OFtQ3a77w32cCPrZAZVj3KRyDOrtSW5vXgaIY6j9lPqHvQUMUsqQQBMagpds7ZS4oZoX76ErDNv6UaQhnkcitCtcsAbZbjvIJIkT_1NAKoxQPswQnUCBI0HU0NLhzik0-QmNhm2F4Vb__3TSsJKXZAEKqNXAg,,OSM
108841051,way,Tuk Tuck,restaurant,,,,Stokes Croft,32,BS1 3QD,,,,,,,,51.4614266,-2.5903893,BS2 8,Ashley,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJp_lgIemPcUgRb1zL6fT--gc,Tuk Tuck Stokes Croft,"meal_takeaway,restaurant,point_of_interest,food,establishment",4.3,161,,"32 Stokes Croft, St Paul's, Bristol",51.4614593,-2.5904848,OPERATIONAL,0117 924 9944,+44 117 924 9944,http://www.tuktuck.com/stokescroft,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2100""}, ""open"": {""day"": 0, ""time"": ""1030""}}, {""close"": {""day"": 1, ""time"": ""2100""}, ""open"": {""day"": 1, ""time"": ""1030""}}, {""close"": {""day"": 2, ""time"": ""2100""}, ""open"": {""day"": 2, ""time"": ""1030""}}, {""close"": {""day"": 3, ""time"": ""2100""}, ""open"": {""day"": 3, ""time"": ""1030""}}, {""close"": {""day"": 4, ""time"": ""2100""}, ""open"": {""day"": 4, ""time"": ""1030""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""1030""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""1030""}}], ""weekday_text"": [""Monday: 10:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Tuesday: 10:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Wednesday: 10:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Thursday: 10:30\u202fAM\u2009\u2013\u20099:00\u202fPM"", ""Friday: 10:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 10:30\u202fAM\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 10:30\u202fAM\u2009\u2013\u20099:00\u202fPM""]}",AcnlKN2lpYm3KH7YaMKt4QPeileqBHyLeg7PiwkMfOuM0NY4FymXQTYx1iMES_L__MShGGbRSQ4B0oQtd-INF6gEdhE4B7FBkjB5LBhX0n_AVW0XeofvvuD7jFv28jbYEZJIXyipxPXQW9yB5oxqtHyPKUT89Gk_zvx-cBL-RHAc6n_yxBVMzH4Cx6B78bMVP_MKUZpxciQWEiNhPVwI1yOJQQtLRUc79uYwSuP5oU1-m0z3N6DCQZRDHC5ZQDOYzRr0sczo5U8AeLQYV7tBuh4Y5JchFvK6byq5dRR4_p18y2NRXQ,,OSM
158466055,way,Two Crows,restaurant,,,,Zetland Road,10,BS6 7AD,,,,,,,,51.4703091,-2.5944576,BS6 6,Redland,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJpy_iIBGPcUgRIhlL5_3BoRc,Two Crows | Bristol,"restaurant,bar,point_of_interest,food,establishment",4.9,70,,"10 Zetland Rd, Bishopston, Bristol",51.4702973,-2.5944234,OPERATIONAL,0117 373 2261,+44 117 373 2261,https://www.sugarvine.com/restaurant/two-crows-bristol/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1800""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""1700""}}, {""close"": {""day"": 2, ""time"": ""2200""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""2230""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1500""}}], ""weekday_text"": [""Monday: 5:00\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 5:00\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 4:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 5:00\u2009\u2013\u200910:30\u202fPM"", ""Friday: 4:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 3:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20096:00\u202fPM""]}",AcnlKN1r3_KpqRB043O4PDWpJIDAW9ZBdEEfC-ejHHX9FvVb7rhSsKP_sYacBa7M0ufDb8C0t68XTxiPdXsBUuAd1wjDvfQWkEHgoerqB5J6mmmSoHQFqZLwKZUTIDu8WDGK5O_9mCs8J0aMl6X5OFH7u6eZY6G5Jf96yNKJvp9aRi0TMYHSU8ZyCwRHp_PQ6CuwQ8Z_Dw_CwtS4jCIaxoFKEQSQMnYdMnZMwucyZuLKuROpj1uLmDGJhs_zwWtnJaMbOSqi5Ihk13r2peyFw8gfNSw2gaFsM5LrtlUMxvwAO5HEmQ,,OSM
304280251,way,Uncle Wah - Dim Sum,restaurant,asian,,,North Street,240,BS3 1JD,+44 7541 597859,https://www.unclewah.co.uk,We-Sa 12:00-22:00. Su 12:00-21:00,,,,,51.4413153,-2.6118035,BS3 1,Bedminster,Bristol South,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ1eiEUwCNcUgRCwUHV9TYYOo,UNCLE WAH,"restaurant,point_of_interest,food,establishment",4.3,130,,"240 North St, Bedminster, Avon, Bristol",51.4412677,-2.6118677,OPERATIONAL,07541 597859,+44 7541 597859,https://www.unclewah.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2100""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1200""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1200""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20099:00\u202fPM""]}",AcnlKN3R88ogQGVGglgPzfekU-rvhqh32SV838Qakh5x_n4kbHtE8msJJBxP6ymZwJNRHC8U6kqK3RHfufb8ibsJ6hjR7a4JTy-j6ZZ-h1pYoehIEu-f68QXZdzbMIioBUD-TtnzjV3DUkzOh-2yfMPXvu9CwoyYQKqLQRv-8sXHLMEzYWy1ZHTTCpHJeETdc0geD-migvTCa8lqPFcD_bJ8m1hMUXlX2sdb14Sml8ylrlQhcIZSwUShXKcCqRZ9gWuNco702bb52yuKbgIVCAF7JPx-48kzCGRwm81Eh8cT_z4iXQ,,OSM
303510660,way,Under the Stars,bar,,,,Narrow Quay,,BS1 4QA,,,Mo-We 12:00-23:00; Th-Sa 12:00-00:00; Su 12:00-19:00,,,,no,51.4518711,-2.5975194,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ2zVis9eNcUgRJCgO3Gwdmlw,Under the Stars,"bar,point_of_interest,food,establishment",4.5,1041,2,"Narrow Quay, Bristol",51.4518896,-2.5975338,OPERATIONAL,0117 929 8392,+44 117 929 8392,http://www.underthestarsbar.co.uk/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1700""}, ""open"": {""day"": 0, ""time"": ""1200""}}, {""close"": {""day"": 1, ""time"": ""2200""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 2, ""time"": ""2200""}, ""open"": {""day"": 2, ""time"": ""1600""}}, {""close"": {""day"": 3, ""time"": ""2200""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""2200""}, ""open"": {""day"": 4, ""time"": ""1600""}}, {""close"": {""day"": 5, ""time"": ""2200""}, ""open"": {""day"": 5, ""time"": ""1200""}}, {""close"": {""day"": 6, ""time"": ""2200""}, ""open"": {""day"": 6, ""time"": ""1200""}}], ""weekday_text"": [""Monday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Tuesday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Wednesday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Thursday: 4:00\u2009\u2013\u200910:00\u202fPM"", ""Friday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Saturday: 12:00\u2009\u2013\u200910:00\u202fPM"", ""Sunday: 12:00\u2009\u2013\u20095:00\u202fPM""]}",AcnlKN0HO4eRKn2tF1fVnl-GVNaahhbVVtj7i01JefVS1TUOlVK8uxyPQmw2KC723dWJzj4iWoM9ViP6aSq218_tij0MXhRT_6f2VcCfs7FuLaSqur48Ac_tyvVJcuwMQyBCrbgx9mpNu11ViKyAIpAmIQLHKYC5YjwUHEq-UlbEXYumS5FJcwUnXHjX7ZNQ4eRYyE5sF1JcYUDvJGLBgmA4XQ55LVeHvhJQy24d4Poq9oeyvHsS_rUbpN5XBr96Nh5K9Cb56i8R0Kf60kTSOdombbZT38UKGkgOuHB6nlfJl8L7wA,,OSM
289796208,way,Urban Tandoor,restaurant,indian,,,Small Street,13a,BS1 1DE,,,,,,,,51.4553568,-2.5951651,BS1 1,Central,Bristol Central,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ-5KQ-3eOcUgRm0zP5WntCBE,Urban Tandoor,"meal_takeaway,restaurant,food,point_of_interest,establishment",4.7,4551,2,"13 Small St, Bristol",51.4554176,-2.5951662,OPERATIONAL,0117 929 9222,+44 117 929 9222,http://www.urban-tandoor.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2200""}, ""open"": {""day"": 0, ""time"": ""1230""}}, {""close"": {""day"": 1, ""time"": ""2245""}, ""open"": {""day"": 1, ""time"": ""1230""}}, {""close"": {""day"": 2, ""time"": ""2245""}, ""open"": {""day"": 2, ""time"": ""1230""}}, {""close"": {""day"": 3, ""time"": ""2245""}, ""open"": {""day"": 3, ""time"": ""1230""}}, {""close"": {""day"": 4, ""time"": ""2245""}, ""open"": {""day"": 4, ""time"": ""1230""}}, {""close"": {""day"": 5, ""time"": ""2245""}, ""open"": {""day"": 5, ""time"": ""1230""}}, {""close"": {""day"": 6, ""time"": ""2245""}, ""open"": {""day"": 6, ""time"": ""1230""}}], ""weekday_text"": [""Monday: 12:30\u2009\u2013\u200910:45\u202fPM"", ""Tuesday: 12:30\u2009\u2013\u200910:45\u202fPM"", ""Wednesday: 12:30\u2009\u2013\u200910:45\u202fPM"", ""Thursday: 12:30\u2009\u2013\u200910:45\u202fPM"", ""Friday: 12:30\u2009\u2013\u200910:45\u202fPM"", ""Saturday: 12:30\u2009\u2013\u200910:45\u202fPM"", ""Sunday: 12:30\u2009\u2013\u200910:00\u202fPM""]}",AcnlKN1kfORabO512qIveYtCJgCTl022BGyzXkoOvMk91LNl1nb2oeCEfW_RjW487-nrk83WVKtiNGPBMzbCtvkBi25Zv25H_BW_8lWXuyL6V0k2wPuqGE_tXYLEFqjI284370Xz7NQJduV5ruh-_8AFATgRrZVrFfjrGsk1v-Y6O6G9cntjKz8bg1DEP5SkWS_ZYgf8QKqvrYXWM8WuXe8rc0hP15FrXzPcacmkFNTymU5qWKAS11ljrRNnjLTGwKImpDj5V0jjb4yTZ9XlH4SZFGurtWnuLfIb_1s7wq0MADfzWw,,OSM
377388289,way,VX Bristol,cafe,,,,East Street,123,BS3 4ER,,https://www.vxbristol.com/,"Tu-Th 09:00-16:00; Fr,Sa 09:00-17:00; Su 11:00-16:00; Mo off",yes,,,,51.4411344,-2.5988143,BS3 1,Bedminster,Bristol South,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJJei4dyyMcUgRWYDousNtacs,VX Bristol,"cafe,restaurant,point_of_interest,food,establishment",4.6,692,,"123 East St, Bedminster, Bristol",51.441187,-2.5987843,OPERATIONAL,0117 329 1610,+44 117 329 1610,http://www.vxbristol.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""1600""}, ""open"": {""day"": 0, ""time"": ""1100""}}, {""close"": {""day"": 2, ""time"": ""1600""}, ""open"": {""day"": 2, ""time"": ""0900""}}, {""close"": {""day"": 3, ""time"": ""1600""}, ""open"": {""day"": 3, ""time"": ""0900""}}, {""close"": {""day"": 4, ""time"": ""1600""}, ""open"": {""day"": 4, ""time"": ""0900""}}, {""close"": {""day"": 5, ""time"": ""1600""}, ""open"": {""day"": 5, ""time"": ""0900""}}, {""close"": {""day"": 6, ""time"": ""1600""}, ""open"": {""day"": 6, ""time"": ""0900""}}], ""weekday_text"": [""Monday: Closed"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Sunday: 11:00\u202fAM\u2009\u2013\u20094:00\u202fPM""]}",AcnlKN0guPNulZUvaxB7xFCt47k0ZfPtvW-aVciRcDsxL9acTv9LP8V-wT1NqiEwYvFbsn1k0mdrE2XHdMiQgJnxOggjzHgReMg68Ovy84xk2NHFQ1L0QzRYc_NqyNsTZFqHrlfbCAk0V3GS-ahB0wY1TIRE7x3WN-lJaa1eEs1DVD7TFknbIphyWR_ZBEpm-FlVHvc49NxrrtPmTyYU6A8H6f9BcIPuhS4SBHkxxYnfVqRRDWeRKHigN1YEt_K2GWrGlk2zPFXy-p-CdXQ_auiNjONIqC7FV3iAc2iCdYRVGQviwwERP2ICafmMD-SS1ySStCZMKHJCdiFwUHvBtl0OFSUIB9h_3zCdGevwmzg4lnwpQBDgRRhn7-nkFIzjfGWOWkMB6RubqZ9pvHsemFa7Vwh9MqVNlz1pHiO1B8DV9TH7t2I,,OSM
,,,,,,,,,,,,,,,,,,,BS2 0,Lawrence Hill,,,,,,,,,ChIJFRctFW-OcUgRcfZNX-ARq0g,Vanoosh,"restaurant,meal_takeaway,point_of_interest,food,establishment",3.9,145,1,"3 West Street, Bristol",51.4566161,-2.579757,OPERATIONAL,0117 919 8277,+44 117 919 8277,https://vanooshbristol.co.uk/?utm_source=GMBwebsite&utm_medium=organic&utm_campaign=Google%20My%20Business,"{""open_now"": false, ""periods"": [{""close"": {""day"": 1, ""time"": ""0200""}, ""open"": {""day"": 0, ""time"": ""1600""}}, {""close"": {""day"": 2, ""time"": ""0200""}, ""open"": {""day"": 1, ""time"": ""1600""}}, {""close"": {""day"": 3, ""time"": ""0200""}, ""open"": {""day"": 2, ""time"": ""1600""}}, {""close"": {""day"": 4, ""time"": ""0200""}, ""open"": {""day"": 3, ""time"": ""1600""}}, {""close"": {""day"": 5, ""time"": ""0200""}, ""open"": {""day"": 4, ""time"": ""1600""}}, {""close"": {""day"": 6, ""time"": ""0200""}, ""open"": {""day"": 5, ""time"": ""1600""}}, {""close"": {""day"": 0, ""time"": ""0200""}, ""open"": {""day"": 6, ""time"": ""1600""}}], ""weekday_text"": [""Monday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Tuesday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Wednesday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Thursday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Friday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Saturday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM"", ""Sunday: 4:00\u202fPM\u2009\u2013\u20092:00\u202fAM""]}",AcnlKN0ULc5drPaBKgDeebASDO4EGJCUVVLvfzdgpQyv3FuMX9MZWoPzIVGyoSxXtrvQp2cykUZnYYxNX6lkJa-oT0A1El2-M528lLtBxEeMFHdw1y7ti5QNdzXz_VBDQ52K_Zh1Ac7Cz_WiVIUF7dyecfIQiKWwGQqpCYyR_cqvj7UB4_Ke8xneXNM2Z4GEvCFjSNRIacKIROmX5ZhIK2UjtUSEs4g_4na2L5OV-h3e6Z8vYCEvMNFLfIwYx9GWvmkhx7xsoV9VZm39nP9mxRh4dGpJD2rYUAr0D33IWMIr4dZCuw,restaurant,Google
478992849,way,Veer Raj,restaurant,indian,,,Greenleaze,45,BS4 2TL,,,,,,,,51.4305981,-2.5653704,BS4 2,Knowle,Bristol East,FALSE,,FALSE,FALSE,FALSE,TRUE,,ChIJ3W1iZ-yOcUgR76fBxG8dHAs,Veer Raj,"meal_takeaway,restaurant,food,point_of_interest,establishment",3.8,66,,"45 Greenleaze, Knowle, Bristol",51.4305608,-2.5653096,OPERATIONAL,0117 977 9249,+44 117 977 9249,http://www.veer-raj.com/,"{""open_now"": false, ""periods"": [{""close"": {""day"": 0, ""time"": ""2300""}, ""open"": {""day"": 0, ""time"": ""1700""}}, {""close"": {""day"": 1, ""time"": ""2300""}, ""open"": {""day"": 1, ""time"": ""1700""}}, {""close"": {""day"": 2, ""time"": ""2300""}, ""open"": {""day"": 2, ""time"": ""1700""}}, {""close"": {""day"": 3, ""time"": ""2300""}, ""open"": {""day"": 3, ""time"": ""1700""}}, {""close"": {""day"": 4, ""time"": ""2300""}, ""open"": {""day"": 4, ""time"": ""1700""}}, {""close"": {""day"": 5, ""time"": ""2300""}, ""open"": {""day"": 5, ""time"": ""1700""}}, {""close"": {""day"": 6, ""time"": ""2300""}, ""open"": {""day"": 6, ""time"": ""1700""}}], ""weekday_text"": [""Monday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Tuesday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Wednesday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Thursday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Friday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Saturday: 5:00\u2009\u2013\u200911:00\u202fPM"", ""Sunday: 5:00\u2009\u2013\u200911:00\u202fPM""]}",AcnlKN2ThKyqQsXYOt5fch8LbFU-13N2xFhnIFKhpmgdGTiytYcCKVaA10p0DCX6DA6XNUMzyyNd6CHzp0NtPDlw0pm2KsIxSZgl98jRFJTKYyrTuEK7Dd9Of2MtXb1pOy6KeYGQugDY68Qoy95WT_IKb6X3z6W3NjQ1JjSQmHgAqyWx68-hWTpL5N_Q4AUvY8SB6w15k_2i5LBrlEKHik9AWIyvfZ1ldaJ6vEWZDEpqNwraCxqKE5FX4WbRv7flJnyO_WEMgwPt8LkgOiyT05SlmRE43eFeASGtmh9qZt3L2pymT4Ce_Aq74lo963bZMqpTMFB2fmHUkEbXVAFdDgHFGQKPvGAbTfzwHkwp7bOMSprY1u82lS6ShSvTNl4b0piLTOMr1282YVDziWBh-pRw-N9eH9T9afI2EMis-XJuO_lj_Q,,OSM
